order_id,order_date,store,sku,qty,price,unit_cost,revenue,cogs
1591,2024-04-18,D,SKU001,2,52.13,31.49,104.26,62.98
1592,2024-01-09,C,SKU009,4,50.17,28.58,200.68,114.32
1593,2024-06-09,D,SKU001,4,52.13,31.49,208.52,125.96
1594,2024-02-26,A,SKU005,4,32.88,17.03,131.52,68.12
1595,2024-04-16,A,SKU008,1,20.26,35.81,20.26,35.81
1596,2024-01-19,C,SKU004,1,9.51,22.82,9.51,22.82
1597,2024-05-03,B,SKU004,4,9.51,22.82,38.04,91.28
1598,2024-01-20,B,SKU018,2,15.42,6.14,30.84,12.28
1599,2024-03-17,D,SKU019,3,22.64,13.84,67.92,41.519999999999996
1600,2024-02-02,B,SKU020,3,35.26,29.66,105.78,88.98
1601,2024-06-12,A,SKU002,4,43.74,39.32,174.96,157.28
1602,2024-01-11,A,SKU016,3,36.37,26.86,109.10999999999999,80.58
1603,2024-06-21,C,SKU002,3,43.74,39.32,131.22,117.96000000000001
1604,2024-06-18,D,SKU007,1,16.43,35.21,16.43,35.21
1605,2024-05-14,A,SKU001,1,52.13,31.49,52.13,31.49
1606,2024-04-18,D,SKU019,4,22.64,13.84,90.56,55.36
1607,2024-04-27,C,SKU018,4,15.42,6.14,61.68,24.56
1608,2024-02-28,A,SKU010,3,49.05,29.35,147.14999999999998,88.05000000000001
1609,2024-03-22,B,SKU008,4,20.26,35.81,81.04,143.24
1610,2024-02-14,B,SKU010,3,49.05,29.35,147.14999999999998,88.05000000000001
1611,2024-01-25,A,SKU001,1,52.13,31.49,52.13,31.49
1612,2024-01-01,C,SKU018,2,15.42,6.14,30.84,12.28
1613,2024-05-04,D,SKU015,2,55.73,12.26,111.46,24.52
1614,2024-01-06,B,SKU001,3,52.13,31.49,156.39000000000001,94.47
1615,2024-02-01,C,SKU010,3,49.05,29.35,147.14999999999998,88.05000000000001
1616,2024-04-27,C,SKU015,3,55.73,12.26,167.19,36.78
1617,2024-04-15,A,SKU002,4,43.74,39.32,174.96,157.28
1618,2024-03-28,B,SKU009,2,50.17,28.58,100.34,57.16
1619,2024-04-19,C,SKU015,2,55.73,12.26,111.46,24.52
1620,2024-02-27,D,SKU016,2,36.37,26.86,72.74,53.72
1621,2024-02-17,C,SKU005,3,32.88,17.03,98.64000000000001,51.09
1622,2024-03-26,D,SKU007,4,16.43,35.21,65.72,140.84
1623,2024-04-09,B,SKU005,4,32.88,17.03,131.52,68.12
1624,2024-03-08,C,SKU004,2,9.51,22.82,19.02,45.64
1625,2024-02-08,D,SKU011,1,50.25,16.77,50.25,16.77
1626,2024-05-08,A,SKU013,2,9.29,6.58,18.58,13.16
1627,2024-03-21,B,SKU007,2,16.43,35.21,32.86,70.42
1628,2024-04-10,B,SKU013,2,9.29,6.58,18.58,13.16
1629,2024-02-27,D,SKU017,3,28.35,26.91,85.05000000000001,80.73
1630,2024-03-17,C,SKU008,3,20.26,35.81,60.78,107.43
1631,2024-02-17,A,SKU012,1,30.57,19.63,30.57,19.63
1632,2024-01-01,A,SKU008,2,20.26,35.81,40.52,71.62
1633,2024-06-10,A,SKU009,2,50.17,28.58,100.34,57.16
1634,2024-04-09,C,SKU019,4,22.64,13.84,90.56,55.36
1635,2024-03-17,A,SKU003,4,35.86,16.0,143.44,64.0
1636,2024-06-07,D,SKU004,1,9.51,22.82,9.51,22.82
1637,2024-04-04,C,SKU009,4,50.17,28.58,200.68,114.32
1638,2024-02-15,C,SKU014,2,48.82,10.7,97.64,21.4
1639,2024-01-26,D,SKU007,1,16.43,35.21,16.43,35.21
1640,2024-03-02,D,SKU008,4,20.26,35.81,81.04,143.24
1641,2024-06-19,C,SKU001,2,52.13,31.49,104.26,62.98
1642,2024-05-17,B,SKU020,3,35.26,29.66,105.78,88.98
1643,2024-01-26,A,SKU006,2,59.94,26.67,119.88,53.34
1644,2024-01-30,C,SKU020,3,35.26,29.66,105.78,88.98
1645,2024-03-21,A,SKU013,2,9.29,6.58,18.58,13.16
1646,2024-04-16,C,SKU016,2,36.37,26.86,72.74,53.72
1647,2024-05-16,B,SKU006,1,59.94,26.67,59.94,26.67
1648,2024-04-22,D,SKU011,1,50.25,16.77,50.25,16.77
1649,2024-06-21,C,SKU004,3,9.51,22.82,28.53,68.46000000000001
1650,2024-05-23,B,SKU010,1,49.05,29.35,49.05,29.35
1651,2024-01-14,B,SKU019,1,22.64,13.84,22.64,13.84
1652,2024-06-11,C,SKU003,4,35.86,16.0,143.44,64.0
1653,2024-03-24,C,SKU005,2,32.88,17.03,65.76,34.06
1654,2024-06-02,D,SKU012,4,30.57,19.63,122.28,78.52
1655,2024-02-18,B,SKU016,2,36.37,26.86,72.74,53.72
1656,2024-02-03,D,SKU017,2,28.35,26.91,56.7,53.82
1657,2024-04-22,A,SKU001,2,52.13,31.49,104.26,62.98
1658,2024-05-21,B,SKU016,3,36.37,26.86,109.10999999999999,80.58
1659,2024-04-22,B,SKU006,1,59.94,26.67,59.94,26.67
1660,2024-04-18,B,SKU008,2,20.26,35.81,40.52,71.62
1661,2024-03-28,D,SKU009,2,50.17,28.58,100.34,57.16
1662,2024-03-15,A,SKU004,4,9.51,22.82,38.04,91.28
1663,2024-03-04,A,SKU005,4,32.88,17.03,131.52,68.12
1664,2024-01-09,B,SKU010,2,49.05,29.35,98.1,58.7
1665,2024-04-01,B,SKU011,4,50.25,16.77,201.0,67.08
1666,2024-04-17,B,SKU001,2,52.13,31.49,104.26,62.98
1667,2024-01-14,C,SKU015,2,55.73,12.26,111.46,24.52
1668,2024-03-18,B,SKU012,4,30.57,19.63,122.28,78.52
1669,2024-06-07,B,SKU007,4,16.43,35.21,65.72,140.84
1670,2024-05-07,B,SKU015,3,55.73,12.26,167.19,36.78
1671,2024-02-21,C,SKU007,3,16.43,35.21,49.29,105.63
1672,2024-04-17,A,SKU001,3,52.13,31.49,156.39000000000001,94.47
1673,2024-02-04,B,SKU001,4,52.13,31.49,208.52,125.96
1674,2024-01-26,C,SKU016,1,36.37,26.86,36.37,26.86
1675,2024-05-21,B,SKU014,2,48.82,10.7,97.64,21.4
1676,2024-05-08,C,SKU008,2,20.26,35.81,40.52,71.62
1677,2024-05-10,C,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1678,2024-01-26,B,SKU012,2,30.57,19.63,61.14,39.26
1679,2024-01-21,D,SKU012,4,30.57,19.63,122.28,78.52
1680,2024-01-25,C,SKU014,2,48.82,10.7,97.64,21.4
1681,2024-03-19,A,SKU010,2,49.05,29.35,98.1,58.7
1682,2024-05-01,B,SKU018,1,15.42,6.14,15.42,6.14
1683,2024-01-19,D,SKU012,3,30.57,19.63,91.71000000000001,58.89
1684,2024-06-14,B,SKU020,4,35.26,29.66,141.04,118.64
1685,2024-06-19,B,SKU005,4,32.88,17.03,131.52,68.12
1686,2024-05-10,A,SKU014,4,48.82,10.7,195.28,42.8
1687,2024-01-17,C,SKU012,3,30.57,19.63,91.71000000000001,58.89
1688,2024-06-20,A,SKU009,4,50.17,28.58,200.68,114.32
1689,2024-05-17,A,SKU015,1,55.73,12.26,55.73,12.26
1690,2024-01-27,C,SKU016,2,36.37,26.86,72.74,53.72
1691,2024-06-09,B,SKU009,3,50.17,28.58,150.51,85.74
1692,2024-01-17,D,SKU015,3,55.73,12.26,167.19,36.78
1693,2024-05-07,B,SKU015,2,55.73,12.26,111.46,24.52
1694,2024-03-27,D,SKU008,2,20.26,35.81,40.52,71.62
1695,2024-04-26,C,SKU014,1,48.82,10.7,48.82,10.7
1696,2024-02-17,A,SKU018,2,15.42,6.14,30.84,12.28
1697,2024-04-11,B,SKU019,1,22.64,13.84,22.64,13.84
1698,2024-02-20,A,SKU003,4,35.86,16.0,143.44,64.0
1699,2024-02-06,C,SKU001,2,52.13,31.49,104.26,62.98
1700,2024-02-04,B,SKU001,4,52.13,31.49,208.52,125.96
1701,2024-03-02,A,SKU008,4,20.26,35.81,81.04,143.24
1702,2024-02-23,C,SKU004,4,9.51,22.82,38.04,91.28
1703,2024-06-14,C,SKU007,4,16.43,35.21,65.72,140.84
1704,2024-05-14,D,SKU014,3,48.82,10.7,146.46,32.099999999999994
1705,2024-02-03,D,SKU004,3,9.51,22.82,28.53,68.46000000000001
1706,2024-03-14,B,SKU020,3,35.26,29.66,105.78,88.98
1707,2024-03-10,D,SKU012,1,30.57,19.63,30.57,19.63
1708,2024-03-31,C,SKU009,4,50.17,28.58,200.68,114.32
1709,2024-02-19,D,SKU018,1,15.42,6.14,15.42,6.14
1710,2024-01-29,A,SKU003,3,35.86,16.0,107.58,48.0
1711,2024-03-31,D,SKU016,1,36.37,26.86,36.37,26.86
1712,2024-04-25,A,SKU016,2,36.37,26.86,72.74,53.72
1713,2024-01-18,C,SKU016,2,36.37,26.86,72.74,53.72
1714,2024-05-06,D,SKU020,1,35.26,29.66,35.26,29.66
1715,2024-04-16,C,SKU003,2,35.86,16.0,71.72,32.0
1716,2024-03-04,B,SKU002,4,43.74,39.32,174.96,157.28
1717,2024-02-15,D,SKU019,4,22.64,13.84,90.56,55.36
1718,2024-04-09,D,SKU014,1,48.82,10.7,48.82,10.7
1719,2024-03-08,C,SKU007,1,16.43,35.21,16.43,35.21
1720,2024-02-16,A,SKU011,1,50.25,16.77,50.25,16.77
1721,2024-02-20,A,SKU002,3,43.74,39.32,131.22,117.96000000000001
1722,2024-01-16,A,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1723,2024-02-01,D,SKU011,1,50.25,16.77,50.25,16.77
1724,2024-01-30,B,SKU008,1,20.26,35.81,20.26,35.81
1725,2024-05-03,C,SKU018,4,15.42,6.14,61.68,24.56
1726,2024-01-02,B,SKU006,2,59.94,26.67,119.88,53.34
1727,2024-05-28,D,SKU003,2,35.86,16.0,71.72,32.0
1728,2024-06-13,B,SKU017,2,28.35,26.91,56.7,53.82
1729,2024-06-25,B,SKU008,4,20.26,35.81,81.04,143.24
1730,2024-06-23,B,SKU002,2,43.74,39.32,87.48,78.64
1731,2024-01-07,B,SKU011,4,50.25,16.77,201.0,67.08
1732,2024-01-30,C,SKU014,4,48.82,10.7,195.28,42.8
1733,2024-01-01,B,SKU006,1,59.94,26.67,59.94,26.67
1734,2024-05-29,B,SKU009,2,50.17,28.58,100.34,57.16
1735,2024-02-19,D,SKU003,4,35.86,16.0,143.44,64.0
1736,2024-04-15,C,SKU012,4,30.57,19.63,122.28,78.52
1737,2024-06-06,A,SKU014,2,48.82,10.7,97.64,21.4
1738,2024-05-19,C,SKU019,4,22.64,13.84,90.56,55.36
1739,2024-05-29,B,SKU001,4,52.13,31.49,208.52,125.96
1740,2024-04-19,C,SKU015,4,55.73,12.26,222.92,49.04
1741,2024-01-19,C,SKU012,4,30.57,19.63,122.28,78.52
1742,2024-04-03,D,SKU015,2,55.73,12.26,111.46,24.52
1743,2024-06-08,D,SKU005,3,32.88,17.03,98.64000000000001,51.09
1744,2024-03-07,C,SKU010,2,49.05,29.35,98.1,58.7
1745,2024-04-14,C,SKU011,2,50.25,16.77,100.5,33.54
1746,2024-03-10,D,SKU014,2,48.82,10.7,97.64,21.4
1747,2024-01-12,B,SKU008,3,20.26,35.81,60.78,107.43
1748,2024-06-09,D,SKU009,2,50.17,28.58,100.34,57.16
1749,2024-02-18,A,SKU012,2,30.57,19.63,61.14,39.26
1750,2024-02-23,C,SKU009,2,50.17,28.58,100.34,57.16
1751,2024-04-27,A,SKU017,2,28.35,26.91,56.7,53.82
1752,2024-01-29,D,SKU017,2,28.35,26.91,56.7,53.82
1753,2024-05-17,A,SKU020,2,35.26,29.66,70.52,59.32
1754,2024-06-29,A,SKU012,3,30.57,19.63,91.71000000000001,58.89
1755,2024-06-06,D,SKU002,2,43.74,39.32,87.48,78.64
1756,2024-02-21,B,SKU016,3,36.37,26.86,109.10999999999999,80.58
1757,2024-01-13,C,SKU004,1,9.51,22.82,9.51,22.82
1758,2024-01-19,C,SKU012,4,30.57,19.63,122.28,78.52
1759,2024-06-14,A,SKU018,2,15.42,6.14,30.84,12.28
1760,2024-02-19,A,SKU011,4,50.25,16.77,201.0,67.08
1761,2024-04-15,C,SKU003,4,35.86,16.0,143.44,64.0
1762,2024-05-26,A,SKU015,2,55.73,12.26,111.46,24.52
1763,2024-05-15,A,SKU017,1,28.35,26.91,28.35,26.91
1764,2024-05-23,A,SKU007,4,16.43,35.21,65.72,140.84
1765,2024-06-26,B,SKU001,2,52.13,31.49,104.26,62.98
1766,2024-06-10,D,SKU017,2,28.35,26.91,56.7,53.82
1767,2024-01-27,C,SKU005,2,32.88,17.03,65.76,34.06
1768,2024-06-12,B,SKU013,1,9.29,6.58,9.29,6.58
1769,2024-04-10,B,SKU018,4,15.42,6.14,61.68,24.56
1770,2024-06-30,B,SKU006,2,59.94,26.67,119.88,53.34
1771,2024-06-13,C,SKU013,2,9.29,6.58,18.58,13.16
1772,2024-02-29,D,SKU014,2,48.82,10.7,97.64,21.4
1773,2024-03-18,B,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1774,2024-02-11,C,SKU017,2,28.35,26.91,56.7,53.82
1775,2024-03-18,D,SKU009,1,50.17,28.58,50.17,28.58
1776,2024-06-21,A,SKU005,1,32.88,17.03,32.88,17.03
1777,2024-01-28,B,SKU005,4,32.88,17.03,131.52,68.12
1778,2024-06-15,A,SKU008,4,20.26,35.81,81.04,143.24
1779,2024-04-28,A,SKU004,1,9.51,22.82,9.51,22.82
1780,2024-04-04,C,SKU011,1,50.25,16.77,50.25,16.77
1781,2024-05-01,A,SKU018,3,15.42,6.14,46.26,18.419999999999998
1782,2024-02-26,D,SKU005,4,32.88,17.03,131.52,68.12
1783,2024-06-29,D,SKU019,2,22.64,13.84,45.28,27.68
1784,2024-02-06,A,SKU014,4,48.82,10.7,195.28,42.8
1785,2024-05-13,D,SKU018,1,15.42,6.14,15.42,6.14
1786,2024-06-27,A,SKU017,4,28.35,26.91,113.4,107.64
1787,2024-06-26,B,SKU008,2,20.26,35.81,40.52,71.62
1788,2024-04-26,D,SKU010,2,49.05,29.35,98.1,58.7
1789,2024-06-19,C,SKU009,2,50.17,28.58,100.34,57.16
1790,2024-04-21,C,SKU001,1,52.13,31.49,52.13,31.49
1791,2024-06-15,B,SKU001,4,52.13,31.49,208.52,125.96
1792,2024-02-03,A,SKU007,4,16.43,35.21,65.72,140.84
1793,2024-02-22,A,SKU001,1,52.13,31.49,52.13,31.49
1794,2024-02-03,A,SKU015,4,55.73,12.26,222.92,49.04
1795,2024-05-06,D,SKU017,1,28.35,26.91,28.35,26.91
1796,2024-03-17,B,SKU013,4,9.29,6.58,37.16,26.32
1797,2024-04-05,A,SKU003,2,35.86,16.0,71.72,32.0
1798,2024-06-12,A,SKU011,3,50.25,16.77,150.75,50.31
1799,2024-02-02,C,SKU005,3,32.88,17.03,98.64000000000001,51.09
1800,2024-05-28,D,SKU016,4,36.37,26.86,145.48,107.44
1801,2024-03-09,B,SKU003,1,35.86,16.0,35.86,16.0
1802,2024-02-18,D,SKU020,2,35.26,29.66,70.52,59.32
1803,2024-03-07,C,SKU006,3,59.94,26.67,179.82,80.01
1804,2024-01-12,B,SKU010,1,49.05,29.35,49.05,29.35
1805,2024-05-05,C,SKU003,2,35.86,16.0,71.72,32.0
1806,2024-04-21,A,SKU006,1,59.94,26.67,59.94,26.67
1807,2024-03-25,D,SKU010,3,49.05,29.35,147.14999999999998,88.05000000000001
1808,2024-05-14,B,SKU016,4,36.37,26.86,145.48,107.44
1809,2024-06-02,D,SKU008,3,20.26,35.81,60.78,107.43
1810,2024-06-17,D,SKU004,4,9.51,22.82,38.04,91.28
1811,2024-04-12,C,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1812,2024-04-26,C,SKU004,1,9.51,22.82,9.51,22.82
1813,2024-03-22,A,SKU010,4,49.05,29.35,196.2,117.4
1814,2024-02-16,D,SKU014,2,48.82,10.7,97.64,21.4
1815,2024-01-29,D,SKU009,1,50.17,28.58,50.17,28.58
1816,2024-04-06,D,SKU006,2,59.94,26.67,119.88,53.34
1817,2024-05-26,C,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1818,2024-05-08,B,SKU016,4,36.37,26.86,145.48,107.44
1819,2024-05-04,C,SKU015,4,55.73,12.26,222.92,49.04
1820,2024-02-05,A,SKU006,4,59.94,26.67,239.76,106.68
1821,2024-01-14,C,SKU001,4,52.13,31.49,208.52,125.96
1822,2024-06-14,D,SKU010,1,49.05,29.35,49.05,29.35
1823,2024-01-23,A,SKU011,2,50.25,16.77,100.5,33.54
1824,2024-01-27,D,SKU008,2,20.26,35.81,40.52,71.62
1825,2024-04-01,D,SKU011,4,50.25,16.77,201.0,67.08
1826,2024-01-02,A,SKU004,4,9.51,22.82,38.04,91.28
1827,2024-04-16,A,SKU017,3,28.35,26.91,85.05000000000001,80.73
1828,2024-02-22,B,SKU006,4,59.94,26.67,239.76,106.68
1829,2024-04-17,C,SKU006,1,59.94,26.67,59.94,26.67
1830,2024-05-20,B,SKU013,4,9.29,6.58,37.16,26.32
1831,2024-02-07,B,SKU010,4,49.05,29.35,196.2,117.4
1832,2024-04-13,C,SKU005,2,32.88,17.03,65.76,34.06
1833,2024-01-21,B,SKU002,2,43.74,39.32,87.48,78.64
1834,2024-02-21,A,SKU015,4,55.73,12.26,222.92,49.04
1835,2024-06-11,C,SKU002,2,43.74,39.32,87.48,78.64
1836,2024-03-01,B,SKU010,1,49.05,29.35,49.05,29.35
1837,2024-05-10,C,SKU017,4,28.35,26.91,113.4,107.64
1838,2024-04-02,C,SKU006,1,59.94,26.67,59.94,26.67
1839,2024-02-10,B,SKU004,2,9.51,22.82,19.02,45.64
1840,2024-05-27,D,SKU017,4,28.35,26.91,113.4,107.64
1841,2024-03-01,B,SKU018,3,15.42,6.14,46.26,18.419999999999998
1842,2024-06-26,A,SKU006,1,59.94,26.67,59.94,26.67
1843,2024-01-06,D,SKU011,2,50.25,16.77,100.5,33.54
1844,2024-05-05,B,SKU019,1,22.64,13.84,22.64,13.84
1845,2024-03-15,A,SKU002,3,43.74,39.32,131.22,117.96000000000001
1846,2024-01-26,C,SKU012,4,30.57,19.63,122.28,78.52
1847,2024-03-05,D,SKU005,2,32.88,17.03,65.76,34.06
1848,2024-06-07,B,SKU016,2,36.37,26.86,72.74,53.72
1849,2024-02-19,B,SKU013,1,9.29,6.58,9.29,6.58
1850,2024-05-28,A,SKU020,4,35.26,29.66,141.04,118.64
1851,2024-06-05,B,SKU017,1,28.35,26.91,28.35,26.91
1852,2024-05-09,B,SKU010,2,49.05,29.35,98.1,58.7
1853,2024-02-01,A,SKU005,3,32.88,17.03,98.64000000000001,51.09
1854,2024-05-28,C,SKU014,3,48.82,10.7,146.46,32.099999999999994
1855,2024-06-04,C,SKU015,2,55.73,12.26,111.46,24.52
1856,2024-01-04,D,SKU002,2,43.74,39.32,87.48,78.64
1857,2024-04-19,B,SKU002,4,43.74,39.32,174.96,157.28
1858,2024-05-03,D,SKU016,3,36.37,26.86,109.10999999999999,80.58
1859,2024-05-10,B,SKU006,3,59.94,26.67,179.82,80.01
1860,2024-03-29,D,SKU002,2,43.74,39.32,87.48,78.64
1861,2024-04-10,C,SKU012,1,30.57,19.63,30.57,19.63
1862,2024-06-29,D,SKU006,1,59.94,26.67,59.94,26.67
1863,2024-02-17,A,SKU002,2,43.74,39.32,87.48,78.64
1864,2024-06-21,A,SKU017,2,28.35,26.91,56.7,53.82
1865,2024-01-05,B,SKU004,2,9.51,22.82,19.02,45.64
1866,2024-03-26,D,SKU014,2,48.82,10.7,97.64,21.4
1867,2024-04-25,D,SKU003,4,35.86,16.0,143.44,64.0
1868,2024-06-01,A,SKU007,3,16.43,35.21,49.29,105.63
1869,2024-05-19,A,SKU017,2,28.35,26.91,56.7,53.82
1870,2024-05-12,D,SKU003,1,35.86,16.0,35.86,16.0
1871,2024-03-04,C,SKU009,4,50.17,28.58,200.68,114.32
1872,2024-05-15,C,SKU003,2,35.86,16.0,71.72,32.0
1873,2024-05-06,A,SKU013,4,9.29,6.58,37.16,26.32
1874,2024-03-05,D,SKU016,1,36.37,26.86,36.37,26.86
1875,2024-03-19,A,SKU015,3,55.73,12.26,167.19,36.78
1876,2024-05-13,B,SKU006,1,59.94,26.67,59.94,26.67
1877,2024-01-30,D,SKU010,2,49.05,29.35,98.1,58.7
1878,2024-01-07,B,SKU006,2,59.94,26.67,119.88,53.34
1879,2024-03-27,C,SKU003,1,35.86,16.0,35.86,16.0
1880,2024-01-06,C,SKU001,1,52.13,31.49,52.13,31.49
1881,2024-06-25,B,SKU018,2,15.42,6.14,30.84,12.28
1882,2024-02-11,D,SKU012,1,30.57,19.63,30.57,19.63
1883,2024-01-25,C,SKU008,1,20.26,35.81,20.26,35.81
1884,2024-02-12,C,SKU015,3,55.73,12.26,167.19,36.78
1885,2024-05-16,B,SKU011,3,50.25,16.77,150.75,50.31
1886,2024-01-03,B,SKU019,3,22.64,13.84,67.92,41.519999999999996
1887,2024-01-27,A,SKU012,3,30.57,19.63,91.71000000000001,58.89
1888,2024-06-09,A,SKU020,2,35.26,29.66,70.52,59.32
1889,2024-01-16,D,SKU014,1,48.82,10.7,48.82,10.7
1890,2024-05-23,C,SKU005,1,32.88,17.03,32.88,17.03
1891,2024-05-30,D,SKU006,4,59.94,26.67,239.76,106.68
1892,2024-05-21,D,SKU002,4,43.74,39.32,174.96,157.28
1893,2024-06-28,D,SKU009,3,50.17,28.58,150.51,85.74
1894,2024-05-27,A,SKU009,4,50.17,28.58,200.68,114.32
1895,2024-06-02,A,SKU008,4,20.26,35.81,81.04,143.24
1896,2024-06-18,D,SKU007,2,16.43,35.21,32.86,70.42
1897,2024-05-30,D,SKU008,1,20.26,35.81,20.26,35.81
1898,2024-01-28,D,SKU003,3,35.86,16.0,107.58,48.0
1899,2024-01-31,B,SKU008,2,20.26,35.81,40.52,71.62
1900,2024-03-30,D,SKU017,1,28.35,26.91,28.35,26.91
1901,2024-02-29,C,SKU010,2,49.05,29.35,98.1,58.7
1902,2024-03-08,D,SKU008,3,20.26,35.81,60.78,107.43
1903,2024-03-14,B,SKU008,2,20.26,35.81,40.52,71.62
1904,2024-03-10,C,SKU016,1,36.37,26.86,36.37,26.86
1905,2024-04-12,C,SKU017,3,28.35,26.91,85.05000000000001,80.73
1906,2024-04-30,B,SKU007,3,16.43,35.21,49.29,105.63
1907,2024-04-28,B,SKU008,1,20.26,35.81,20.26,35.81
1908,2024-03-06,B,SKU005,4,32.88,17.03,131.52,68.12
1909,2024-06-19,D,SKU007,4,16.43,35.21,65.72,140.84
1910,2024-06-18,C,SKU007,4,16.43,35.21,65.72,140.84
1911,2024-04-12,C,SKU009,3,50.17,28.58,150.51,85.74
1912,2024-01-25,A,SKU014,2,48.82,10.7,97.64,21.4
1913,2024-06-16,A,SKU003,3,35.86,16.0,107.58,48.0
1914,2024-02-02,B,SKU008,4,20.26,35.81,81.04,143.24
1915,2024-05-15,B,SKU014,3,48.82,10.7,146.46,32.099999999999994
1916,2024-06-09,D,SKU017,2,28.35,26.91,56.7,53.82
1917,2024-03-06,D,SKU001,3,52.13,31.49,156.39000000000001,94.47
1918,2024-02-16,A,SKU010,3,49.05,29.35,147.14999999999998,88.05000000000001
1919,2024-05-25,A,SKU004,1,9.51,22.82,9.51,22.82
1920,2024-03-05,D,SKU015,1,55.73,12.26,55.73,12.26
1921,2024-04-24,D,SKU009,4,50.17,28.58,200.68,114.32
1922,2024-03-23,C,SKU008,4,20.26,35.81,81.04,143.24
1923,2024-01-18,B,SKU007,3,16.43,35.21,49.29,105.63
1924,2024-05-12,A,SKU015,1,55.73,12.26,55.73,12.26
1925,2024-01-03,D,SKU002,3,43.74,39.32,131.22,117.96000000000001
1926,2024-06-14,B,SKU011,1,50.25,16.77,50.25,16.77
1927,2024-04-11,D,SKU008,3,20.26,35.81,60.78,107.43
1928,2024-04-30,B,SKU020,3,35.26,29.66,105.78,88.98
1929,2024-02-13,C,SKU015,4,55.73,12.26,222.92,49.04
1930,2024-02-11,C,SKU013,1,9.29,6.58,9.29,6.58
1931,2024-03-26,C,SKU007,2,16.43,35.21,32.86,70.42
1932,2024-06-03,B,SKU009,3,50.17,28.58,150.51,85.74
1933,2024-02-18,C,SKU015,1,55.73,12.26,55.73,12.26
1934,2024-02-28,D,SKU014,2,48.82,10.7,97.64,21.4
1935,2024-04-03,C,SKU017,2,28.35,26.91,56.7,53.82
1936,2024-01-16,B,SKU007,4,16.43,35.21,65.72,140.84
1937,2024-01-16,B,SKU005,1,32.88,17.03,32.88,17.03
1938,2024-01-07,A,SKU013,2,9.29,6.58,18.58,13.16
1939,2024-03-18,B,SKU004,4,9.51,22.82,38.04,91.28
1940,2024-05-31,B,SKU005,3,32.88,17.03,98.64000000000001,51.09
1941,2024-01-05,D,SKU003,1,35.86,16.0,35.86,16.0
1942,2024-04-05,B,SKU020,3,35.26,29.66,105.78,88.98
1943,2024-02-24,B,SKU017,4,28.35,26.91,113.4,107.64
1944,2024-02-13,A,SKU017,4,28.35,26.91,113.4,107.64
1945,2024-03-13,B,SKU002,1,43.74,39.32,43.74,39.32
1946,2024-01-13,A,SKU004,2,9.51,22.82,19.02,45.64
1947,2024-02-04,A,SKU009,4,50.17,28.58,200.68,114.32
1948,2024-06-25,D,SKU005,1,32.88,17.03,32.88,17.03
1949,2024-01-19,C,SKU020,1,35.26,29.66,35.26,29.66
1950,2024-05-24,A,SKU011,4,50.25,16.77,201.0,67.08
1951,2024-05-10,D,SKU011,2,50.25,16.77,100.5,33.54
1952,2024-05-17,A,SKU013,2,9.29,6.58,18.58,13.16
1953,2024-01-11,A,SKU007,1,16.43,35.21,16.43,35.21
1954,2024-03-15,A,SKU007,4,16.43,35.21,65.72,140.84
1955,2024-03-12,C,SKU007,4,16.43,35.21,65.72,140.84
1956,2024-02-06,C,SKU018,2,15.42,6.14,30.84,12.28
1957,2024-02-16,C,SKU020,3,35.26,29.66,105.78,88.98
1958,2024-03-07,B,SKU003,2,35.86,16.0,71.72,32.0
1959,2024-04-02,D,SKU013,4,9.29,6.58,37.16,26.32
1960,2024-04-29,B,SKU012,2,30.57,19.63,61.14,39.26
1961,2024-03-21,C,SKU013,3,9.29,6.58,27.869999999999997,19.740000000000002
1962,2024-04-24,D,SKU009,4,50.17,28.58,200.68,114.32
1963,2024-05-08,B,SKU010,1,49.05,29.35,49.05,29.35
1964,2024-01-20,B,SKU019,1,22.64,13.84,22.64,13.84
1965,2024-04-13,A,SKU007,4,16.43,35.21,65.72,140.84
1966,2024-06-05,B,SKU015,3,55.73,12.26,167.19,36.78
1967,2024-02-16,A,SKU001,1,52.13,31.49,52.13,31.49
1968,2024-04-17,C,SKU019,2,22.64,13.84,45.28,27.68
1969,2024-02-21,A,SKU008,2,20.26,35.81,40.52,71.62
1970,2024-04-13,B,SKU017,3,28.35,26.91,85.05000000000001,80.73
1971,2024-02-18,D,SKU006,2,59.94,26.67,119.88,53.34
1972,2024-04-27,A,SKU004,4,9.51,22.82,38.04,91.28
1973,2024-01-06,D,SKU020,1,35.26,29.66,35.26,29.66
1974,2024-04-10,D,SKU007,1,16.43,35.21,16.43,35.21
1975,2024-02-02,D,SKU020,3,35.26,29.66,105.78,88.98
1976,2024-06-23,A,SKU007,3,16.43,35.21,49.29,105.63
1977,2024-02-13,D,SKU019,2,22.64,13.84,45.28,27.68
1978,2024-02-10,C,SKU002,3,43.74,39.32,131.22,117.96000000000001
1979,2024-02-07,B,SKU014,2,48.82,10.7,97.64,21.4
1980,2024-05-06,A,SKU017,2,28.35,26.91,56.7,53.82
1981,2024-06-19,C,SKU018,3,15.42,6.14,46.26,18.419999999999998
1982,2024-04-22,A,SKU017,1,28.35,26.91,28.35,26.91
